id,label,code,source
BF4AB78CB561820D,Emergency use of U46.9,U469,SpecV2021SR40
569A07FBCD4E0282,Emergency use of U47,U47,SpecV2021SR40
741782BCD13AAD16,Emergency use of U47.9,U479,SpecV2021SR40
E1075B671C0DBF51,Emergency use of U48,U48,SpecV2021SR40
58EF76A595E0610B,Emergency use of U48.9,U489,SpecV2021SR40
5382714CDE942783,Emergency use of U49,U49,SpecV2021SR40
17393173F519CA37,Emergency use of U49.9,U499,SpecV2021SR40
09F60D417780FF55,Resistance to betalactam antibiotics,U82,SpecV2021SR40
C729E0FE2CF4B64D,Resistance to penicillin,U820,SpecV2021SR40
11A4A4369D461C4B,Resistance to methicillin,U821,SpecV2021SR40
F7C057C1ECDC28EA,Extended spectrum betalactamase (ESBL) resistance,U822,SpecV2021SR40
3C2E597FDF049F41,Resistance to other betalactam antibiotics,U828,SpecV2021SR40
699C7634CEFEBC37,"Resistance to betalactam antibiotics, unspecified",U829,SpecV2021SR40
94E84E0220E70089,Resistance to other antibiotics,U83,SpecV2021SR40
3DECDDC6522ED3FD,Resistance to vancomycin,U830,SpecV2021SR40
935F3FF594C1E8E7,Resistance to other vancomycin related antibiotics,U831,SpecV2021SR40
87ECFB661BA6A085,Resistance to quinolones,U832,SpecV2021SR40
271F763FC305DC0D,Resistance to multiple antibiotics,U837,SpecV2021SR40
C4AD59700B59F0E1,Resistance to other single specified antibiotic,U838,SpecV2021SR40
621C01F7EF4BB4A1,Resistance to unspecified antibiotic,U839,SpecV2021SR40
BA204AA498BFD4CE,Resistance to other antimicrobial drugs,U84,SpecV2021SR40
184F4B858305ECD2,Resistance to antiparasitic drug(s),U840,SpecV2021SR40
A3A4DD2A013E1025,Resistance to antifungal drug(s),U841,SpecV2021SR40
446EF2093020BA99,Resistance to antiviral drug(s),U842,SpecV2021SR40
5F8A23630CA05D28,Resistance to tuberculostatic drug(s),U843,SpecV2021SR40
62CCF8542C9AF8F7,Resistance to multiple antimicrobial drugs,U847,SpecV2021SR40
8644C8DF8F457E3E,Resistance to other specified antimicrobial drug,U848,SpecV2021SR40
3CC044B03F61E2A7,Resistance to unspecified antimicrobial drugs,U849,SpecV2021SR40
F150FA505CEC2140,Resistance to antineoplastic drugs,U85,SpecV2021SR40
D02E6E8D55F99CD4,Pedestrian injured in collision with pedal cycle,V01,SpecV2021SR40
3CFA9A6912499231,Pedestrian injured in collision with pedal cycle: Nontraffic accident,V010,SpecV2021SR40
1810DE4901BC9285,Pedestrian injured in collision with pedal cycle: Traffic accident,V011,SpecV2021SR40
3D85C967F6D43C13,Pedestrian injured in collision with pedal cycle: Unspecified whether traffic or nontraffic accident,V019,SpecV2021SR40
7C0F3A7C8ABB9D44,Pedestrian injured in collision with two- or three-wheeled motor vehicle,V02,SpecV2021SR40
3571BB943B6BFE26,Pedestrian injured in collision with two- or three-wheeled motor vehicle: Nontraffic accident,V020,SpecV2021SR40
968925DE3D8900F7,Pedestrian injured in collision with two- or three-wheeled motor vehicle: Traffic accident,V021,SpecV2021SR40
D7CFDFB405CA4BC0,Pedestrian injured in collision with two- or three-wheeled motor vehicle: Unspecified whether traffic or nontraffic accident,V029,SpecV2021SR40
D1A950223878357B,"Pedestrian injured in collision with car, pick-up truck or van",V03,SpecV2021SR40
C6E954F90BE420BE,"Pedestrian injured in collision with car, pick-up truck or van: Nontraffic accident",V030,SpecV2021SR40
155BD258441C8239,"Pedestrian injured in collision with car, pick-up truck or van: Traffic accident",V031,SpecV2021SR40
4CACB18FFDA7C1F9,"Pedestrian injured in collision with car, pick-up truck or van: Unspecified whether traffic or nontraffic accident",V039,SpecV2021SR40
6141DE43321067D4,Pedestrian injured in collision with heavy transport vehicle or bus,V04,SpecV2021SR40
7F9E1AE79EC051EF,Pedestrian injured in collision with heavy transport vehicle or bus: Nontraffic accident,V040,SpecV2021SR40
B6FCBD0BD44FDB39,Pedestrian injured in collision with heavy transport vehicle or bus: Traffic accident,V041,SpecV2021SR40
E443A91E3D4932AA,Pedestrian injured in collision with heavy transport vehicle or bus: Unspecified whether traffic or nontraffic accident,V049,SpecV2021SR40
2A6A1CD7DEAF4ECF,Pedestrian injured in collision with railway train or railway vehicle,V05,SpecV2021SR40
E0482016259B36CC,Pedestrian injured in collision with railway train or railway vehicle: Nontraffic accident,V050,SpecV2021SR40
46ABB00DEB398F57,Pedestrian injured in collision with railway train or railway vehicle: Traffic accident,V051,SpecV2021SR40
01CDF4FACE9DA60B,Pedestrian injured in collision with railway train or railway vehicle: Unspecified whether traffic or nontraffic accident,V059,SpecV2021SR40
38141BFA697E6B9E,Pedestrian injured in collision with other nonmotor vehicle,V06,SpecV2021SR40
32ACA423BD450EA7,Pedestrian injured in collision with other nonmotor vehicle: Nontraffic accident,V060,SpecV2021SR40
545336A6781C3142,Pedestrian injured in collision with other nonmotor vehicle: Traffic accident,V061,SpecV2021SR40
6C9259368929E7B5,Pedestrian injured in collision with other nonmotor vehicle: Unspecified whether traffic or nontraffic accident,V069,SpecV2021SR40
AB7B9598870DF67C,Pedestrian injured in other and unspecified transport accidents,V09,SpecV2021SR40
6843E3F9FF610411,Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles,V090,SpecV2021SR40
45BB6D3E2888B35D,Pedestrian injured in unspecified nontraffic accident,V091,SpecV2021SR40
0F74FF411BFFD577,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V092,SpecV2021SR40
92E2BD9DA5712EE2,Pedestrian injured in unspecified traffic accident,V093,SpecV2021SR40
2DF2E8D475F67D7D,Pedestrian injured in unspecified transport accident,V099,SpecV2021SR40
5A10D1FAC1B4B6CB,Pedal cyclist injured in collision with pedestrian or animal,V10,SpecV2021SR40
FC1B4634C429B103,Pedal cyclist injured in collision with pedestrian or animal: Driver injured in nontraffic accident,V100,SpecV2021SR40
29230FEF9C0EABF0,Pedal cyclist injured in collision with pedestrian or animal: Passenger injured in nontraffic accident,V101,SpecV2021SR40
A1D95B0455F66BBD,Pedal cyclist injured in collision with pedestrian or animal: Unspecified pedal cyclist injured in nontraffic accident,V102,SpecV2021SR40
DCBF13F5BC04DC09,Pedal cyclist injured in collision with pedestrian or animal: Person injured while boarding or alighting,V103,SpecV2021SR40
BEA39174B4896F9C,Pedal cyclist injured in collision with pedestrian or animal: Driver injured in traffic accident,V104,SpecV2021SR40
5B1222393024AC32,Pedal cyclist injured in collision with pedestrian or animal: Passenger injured in traffic accident,V105,SpecV2021SR40
58334E9F25B49B67,Pedal cyclist injured in collision with pedestrian or animal: Unspecified pedal cyclist injured in traffic accident,V109,SpecV2021SR40
049FE37A15CB1302,Pedal cyclist injured in collision with other pedal cycle,V11,SpecV2021SR40
4EF11A5D742C0940,Pedal cyclist injured in collision with other pedal cycle: Driver injured in nontraffic accident,V110,SpecV2021SR40
AFBA73D6030164D5,Pedal cyclist injured in collision with other pedal cycle: Passenger injured in nontraffic accident,V111,SpecV2021SR40
9C4F154A3455044D,Pedal cyclist injured in collision with other pedal cycle: Unspecified pedal cyclist injured in nontraffic accident,V112,SpecV2021SR40
3C7DC1CC9238EB28,Pedal cyclist injured in collision with other pedal cycle: Person injured while boarding or alighting,V113,SpecV2021SR40
2C8BBF6DB810C952,Pedal cyclist injured in collision with other pedal cycle: Driver injured in traffic accident,V114,SpecV2021SR40
F0683CC0BEEF52B0,Pedal cyclist injured in collision with other pedal cycle: Passenger injured in traffic accident,V115,SpecV2021SR40
1A970E7F072D19A9,Pedal cyclist injured in collision with other pedal cycle: Unspecified pedal cyclist injured in traffic accident,V119,SpecV2021SR40
D1EAD2B3D985E264,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle,V12,SpecV2021SR40
7213D4447D649E61,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle: Driver injured in nontraffic accident,V120,SpecV2021SR40
2D8A3EC897D58968,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle: Passenger injured in nontraffic accident,V121,SpecV2021SR40
60AF760B2219198A,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle: Unspecified pedal cyclist injured in nontraffic accident,V122,SpecV2021SR40
476BA9462F49B67C,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle: Person injured while boarding or alighting,V123,SpecV2021SR40
ED49F1ED69316A2D,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle: Driver injured in traffic accident,V124,SpecV2021SR40
FD669451748C0473,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle: Passenger injured in traffic accident,V125,SpecV2021SR40
E0A835CCCFC55D92,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle: Unspecified pedal cyclist injured in traffic accident,V129,SpecV2021SR40
C6F61B49B40AB3F2,"Pedal cyclist injured in collision with car, pick-up truck or van",V13,SpecV2021SR40
88AAC644B281522D,"Pedal cyclist injured in collision with car, pick-up truck or van: Driver injured in nontraffic accident",V130,SpecV2021SR40
11A381A055E3F624,"Pedal cyclist injured in collision with car, pick-up truck or van: Passenger injured in nontraffic accident",V131,SpecV2021SR40
6442B48DCEEBAA57,"Pedal cyclist injured in collision with car, pick-up truck or van: Unspecified pedal cyclist injured in nontraffic accident",V132,SpecV2021SR40
71C40FF86700070D,"Pedal cyclist injured in collision with car, pick-up truck or van: Person injured while boarding or alighting",V133,SpecV2021SR40
939EE5161BF60E91,"Pedal cyclist injured in collision with car, pick-up truck or van: Driver injured in traffic accident",V134,SpecV2021SR40
80A443B7D0641857,"Pedal cyclist injured in collision with car, pick-up truck or van: Passenger injured in traffic accident",V135,SpecV2021SR40
1D4BA66809848026,"Pedal cyclist injured in collision with car, pick-up truck or van: Unspecified pedal cyclist injured in traffic accident",V139,SpecV2021SR40
8A7A4E275D080B71,Pedal cyclist injured in collision with heavy transport vehicle or bus,V14,SpecV2021SR40
B63E96FDC1D43B29,Pedal cyclist injured in collision with heavy transport vehicle or bus: Driver injured in nontraffic accident,V140,SpecV2021SR40
5FB9E128ADB8FC0D,Pedal cyclist injured in collision with heavy transport vehicle or bus: Passenger injured in nontraffic accident,V141,SpecV2021SR40
C008DC68BAEC6A2A,Pedal cyclist injured in collision with heavy transport vehicle or bus: Unspecified pedal cyclist injured in nontraffic accident,V142,SpecV2021SR40
B6A34F41E1D29B59,Pedal cyclist injured in collision with heavy transport vehicle or bus: Person injured while boarding or alighting,V143,SpecV2021SR40
9DA9A9A3C182A6C2,Pedal cyclist injured in collision with heavy transport vehicle or bus: Driver injured in traffic accident,V144,SpecV2021SR40
8B27F99E0AD95975,Pedal cyclist injured in collision with heavy transport vehicle or bus: Passenger injured in traffic accident,V145,SpecV2021SR40
54BB1577A9FD4EB5,Pedal cyclist injured in collision with heavy transport vehicle or bus: Unspecified pedal cyclist injured in traffic accident,V149,SpecV2021SR40
D47E0E33783F6082,Pedal cyclist injured in collision with railway train or railway vehicle,V15,SpecV2021SR40
ADF34098FF7DA38E,Pedal cyclist injured in collision with railway train or railway vehicle: Driver injured in nontraffic accident,V150,SpecV2021SR40
B8FD964787DE5F92,Pedal cyclist injured in collision with railway train or railway vehicle: Passenger injured in nontraffic accident,V151,SpecV2021SR40
AD33CCF05C1BBF9E,Pedal cyclist injured in collision with railway train or railway vehicle: Unspecified pedal cyclist injured in nontraffic accident,V152,SpecV2021SR40
2220D5CFEEF02466,Pedal cyclist injured in collision with railway train or railway vehicle: Person injured while boarding or alighting,V153,SpecV2021SR40
46A1A3C390BE56C3,Pedal cyclist injured in collision with railway train or railway vehicle: Driver injured in traffic accident,V154,SpecV2021SR40
33C1F9715E9005CC,Pedal cyclist injured in collision with railway train or railway vehicle: Passenger injured in traffic accident,V155,SpecV2021SR40
AB7F0C7F66384A1D,Pedal cyclist injured in collision with railway train or railway vehicle: Unspecified pedal cyclist injured in traffic accident,V159,SpecV2021SR40
B2F013B5FE0F1F06,Pedal cyclist injured in collision with other nonmotor vehicle,V16,SpecV2021SR40
66C2117B8C960921,Pedal cyclist injured in collision with other nonmotor vehicle: Driver injured in nontraffic accident,V160,SpecV2021SR40
D9F56E1B74A5598A,Pedal cyclist injured in collision with other nonmotor vehicle: Passenger injured in nontraffic accident,V161,SpecV2021SR40
C6A1399240C4C624,Pedal cyclist injured in collision with other nonmotor vehicle: Unspecified pedal cyclist injured in nontraffic accident,V162,SpecV2021SR40
7069256323494838,Pedal cyclist injured in collision with other nonmotor vehicle: Person injured while boarding or alighting,V163,SpecV2021SR40
BD908C314BFD76F2,Pedal cyclist injured in collision with other nonmotor vehicle: Driver injured in traffic accident,V164,SpecV2021SR40
3F66197FBEB8D047,Pedal cyclist injured in collision with other nonmotor vehicle: Passenger injured in traffic accident,V165,SpecV2021SR40
7A68E84E439DA787,Pedal cyclist injured in collision with other nonmotor vehicle: Unspecified pedal cyclist injured in traffic accident,V169,SpecV2021SR40
23412A89B0FCA660,Pedal cyclist injured in collision with fixed or stationary object,V17,SpecV2021SR40
74B3AC135B581E94,Pedal cyclist injured in collision with fixed or stationary object: Driver injured in nontraffic accident,V170,SpecV2021SR40
0D58C96A88F0968E,Pedal cyclist injured in collision with fixed or stationary object: Passenger injured in nontraffic accident,V171,SpecV2021SR40
8F54A98BAEE74D10,Pedal cyclist injured in collision with fixed or stationary object: Unspecified pedal cyclist injured in nontraffic accident,V172,SpecV2021SR40
41D7D3BC459AA028,Pedal cyclist injured in collision with fixed or stationary object: Person injured while boarding or alighting,V173,SpecV2021SR40
410C6EF4A3AB92F8,Pedal cyclist injured in collision with fixed or stationary object: Driver injured in traffic accident,V174,SpecV2021SR40
FE85C4C37A5ADFFF,Pedal cyclist injured in collision with fixed or stationary object: Passenger injured in traffic accident,V175,SpecV2021SR40
678CDB0AE5DF50BC,Pedal cyclist injured in collision with fixed or stationary object: Unspecified pedal cyclist injured in traffic accident,V179,SpecV2021SR40
80FE32B8203E4AB5,Pedal cyclist injured in noncollision transport accident,V18,SpecV2021SR40
871A06C9904AC990,Pedal cyclist injured in noncollision transport accident: Driver injured in nontraffic accident,V180,SpecV2021SR40
13E99CC767FE3765,Pedal cyclist injured in noncollision transport accident: Passenger injured in nontraffic accident,V181,SpecV2021SR40
BDF1789A40A1D749,Pedal cyclist injured in noncollision transport accident: Unspecified pedal cyclist injured in nontraffic accident,V182,SpecV2021SR40
64118AAC0776BA19,Pedal cyclist injured in noncollision transport accident: Person injured while boarding or alighting,V183,SpecV2021SR40
9FF1AC5435F56B6F,Pedal cyclist injured in noncollision transport accident: Driver injured in traffic accident,V184,SpecV2021SR40
DF69FAAA4C9DCED8,Pedal cyclist injured in noncollision transport accident: Passenger injured in traffic accident,V185,SpecV2021SR40
843BEA0719E2E1C3,Pedal cyclist injured in noncollision transport accident: Unspecified pedal cyclist injured in traffic accident,V189,SpecV2021SR40
496A2023B74552D6,Pedal cyclist injured in other and unspecified transport accidents,V19,SpecV2021SR40
8BCA6C06C06B247C,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,V190,SpecV2021SR40
014E7189FA31D01A,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,V191,SpecV2021SR40
CD34D5C8FD9B9C12,Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in nontraffic accident,V192,SpecV2021SR40
B01E085D0B5017DB,Pedal cyclist [any] injured in unspecified nontraffic accident,V193,SpecV2021SR40
9F1CF939AB72F459,Driver injured in collision with other and unspecified motor vehicles in traffic accident,V194,SpecV2021SR40
358D4DC55A13ABCF,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,V195,SpecV2021SR40
EFFDEE8B1DABACD6,Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in traffic accident,V196,SpecV2021SR40
B417FA9A5A47FB28,Pedal cyclist [any] injured in other specified transport accidents,V198,SpecV2021SR40
F7577AB18C567D76,Pedal cyclist [any] injured in unspecified traffic accident,V199,SpecV2021SR40
8DEC64BE50DE6A14,Motorcycle rider injured in collision with pedestrian or animal,V20,SpecV2021SR40
516FC4A4716E86B7,Motorcycle rider injured in collision with pedestrian or animal: Driver injured in nontraffic accident,V200,SpecV2021SR40
FD821E80B7832EA3,Motorcycle rider injured in collision with pedestrian or animal: Passenger injured in nontraffic accident,V201,SpecV2021SR40
C4255D8170D155DC,Motorcycle rider injured in collision with pedestrian or animal: Unspecified motorcycle rider injured in nontraffic accident,V202,SpecV2021SR40
B5F5E4C09B02F9F3,Motorcycle rider injured in collision with pedestrian or animal: Person injured while boarding or alighting,V203,SpecV2021SR40
808B95D52544B6D3,Motorcycle rider injured in collision with pedestrian or animal: Driver injured in traffic accident,V204,SpecV2021SR40
A084DDFA0FCB72EF,Motorcycle rider injured in collision with pedestrian or animal: Passenger injured in traffic accident,V205,SpecV2021SR40
B24B247118745689,Motorcycle rider injured in collision with pedestrian or animal: Unspecified motorcycle rider injured in traffic accident,V209,SpecV2021SR40
5DC126E7371081A6,Motorcycle rider injured in collision with pedal cycle,V21,SpecV2021SR40
93011CA23F113610,Motorcycle rider injured in collision with pedal cycle: Driver injured in nontraffic accident,V210,SpecV2021SR40
AA59B3265660686E,Motorcycle rider injured in collision with pedal cycle: Passenger injured in nontraffic accident,V211,SpecV2021SR40
051636058D7CEC01,Motorcycle rider injured in collision with pedal cycle: Unspecified motorcycle rider injured in nontraffic accident,V212,SpecV2021SR40
288F7B3432B0AF05,Motorcycle rider injured in collision with pedal cycle: Person injured while boarding or alighting,V213,SpecV2021SR40
EEC8614A9CAAB897,Motorcycle rider injured in collision with pedal cycle: Driver injured in traffic accident,V214,SpecV2021SR40
58B1FA00372DDE1A,Motorcycle rider injured in collision with pedal cycle: Passenger injured in traffic accident,V215,SpecV2021SR40
2B60AFE4E220660D,Motorcycle rider injured in collision with pedal cycle: Unspecified motorcycle rider injured in traffic accident,V219,SpecV2021SR40
BC3CFCF1EF58075D,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle,V22,SpecV2021SR40
EDCF8927B140FD6E,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle: Driver injured in nontraffic accident,V220,SpecV2021SR40
3871C00F03362281,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle: Passenger injured in nontraffic accident,V221,SpecV2021SR40
DD293309174B4777,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle: Unspecified motorcycle rider injured in nontraffic accident,V222,SpecV2021SR40
CE855F4633AA3684,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle: Person injured while boarding or alighting,V223,SpecV2021SR40
08BCA6B4A6B61F46,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle: Driver injured in traffic accident,V224,SpecV2021SR40
A8BE935DCC305434,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle: Passenger injured in traffic accident,V225,SpecV2021SR40
0EBEB76C71D4960F,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle: Unspecified motorcycle rider injured in traffic accident,V229,SpecV2021SR40
4D1CBFFD9E92603F,"Motorcycle rider injured in collision with car, pick-up truck or van",V23,SpecV2021SR40
75C389B1C7EBE417,"Motorcycle rider injured in collision with car, pick-up truck or van: Driver injured in nontraffic accident",V230,SpecV2021SR40
7F625356E45AAF51,"Motorcycle rider injured in collision with car, pick-up truck or van: Passenger injured in nontraffic accident",V231,SpecV2021SR40
46805924C3252BAB,"Motorcycle rider injured in collision with car, pick-up truck or van: Unspecified motorcycle rider injured in nontraffic accident",V232,SpecV2021SR40
FD9C7468510F6EE7,"Motorcycle rider injured in collision with car, pick-up truck or van: Person injured while boarding or alighting",V233,SpecV2021SR40
688F8F1E59050C42,"Motorcycle rider injured in collision with car, pick-up truck or van: Driver injured in traffic accident",V234,SpecV2021SR40
CB8201033780E095,"Motorcycle rider injured in collision with car, pick-up truck or van: Passenger injured in traffic accident",V235,SpecV2021SR40
223129A26A5304DB,"Motorcycle rider injured in collision with car, pick-up truck or van: Unspecified motorcycle rider injured in traffic accident",V239,SpecV2021SR40
3243DCA1E3B46490,Motorcycle rider injured in collision with heavy transport vehicle or bus,V24,SpecV2021SR40
6041717F429AA4F4,Motorcycle rider injured in collision with heavy transport vehicle or bus: Driver injured in nontraffic accident,V240,SpecV2021SR40
F3A88E9932365385,Motorcycle rider injured in collision with heavy transport vehicle or bus: Passenger injured in nontraffic accident,V241,SpecV2021SR40
18E0005212B0914D,Motorcycle rider injured in collision with heavy transport vehicle or bus: Unspecified motorcycle rider injured in nontraffic accident,V242,SpecV2021SR40
708D311DFCDCAAB4,Motorcycle rider injured in collision with heavy transport vehicle or bus: Person injured while boarding or alighting,V243,SpecV2021SR40
3081180034E55518,Motorcycle rider injured in collision with heavy transport vehicle or bus: Driver injured in traffic accident,V244,SpecV2021SR40
AC25AF702C448376,Motorcycle rider injured in collision with heavy transport vehicle or bus: Passenger injured in traffic accident,V245,SpecV2021SR40
C663492374D0044F,Motorcycle rider injured in collision with heavy transport vehicle or bus: Unspecified motorcycle rider injured in traffic accident,V249,SpecV2021SR40
2696543B1C946106,Motorcycle rider injured in collision with railway train or railway vehicle,V25,SpecV2021SR40
B2A367C227DAAF45,Motorcycle rider injured in collision with railway train or railway vehicle: Driver injured in nontraffic accident,V250,SpecV2021SR40
82C0A83D8B4D49A4,Motorcycle rider injured in collision with railway train or railway vehicle: Passenger injured in nontraffic accident,V251,SpecV2021SR40
4D68D5769EFAA477,Motorcycle rider injured in collision with railway train or railway vehicle: Unspecified motorcycle rider injured in nontraffic accident,V252,SpecV2021SR40
CC5DA0A17334B056,Motorcycle rider injured in collision with railway train or railway vehicle: Person injured while boarding or alighting,V253,SpecV2021SR40
4BE4130E5D3E8207,Motorcycle rider injured in collision with railway train or railway vehicle: Driver injured in traffic accident,V254,SpecV2021SR40
FCBF1E7612A13006,Motorcycle rider injured in collision with railway train or railway vehicle: Passenger injured in traffic accident,V255,SpecV2021SR40
9D19AB838A1C1AD4,Motorcycle rider injured in collision with railway train or railway vehicle: Unspecified motorcycle rider injured in traffic accident,V259,SpecV2021SR40
0DD2BB33D7B41684,Motorcycle rider injured in collision with other nonmotor vehicle,V26,SpecV2021SR40
B5B3689549A8264D,Motorcycle rider injured in collision with other nonmotor vehicle: Driver injured in nontraffic accident,V260,SpecV2021SR40
843FE9721549BEDD,Motorcycle rider injured in collision with other nonmotor vehicle: Passenger injured in nontraffic accident,V261,SpecV2021SR40
A751D8570021C4C2,Motorcycle rider injured in collision with other nonmotor vehicle: Unspecified motorcycle rider injured in nontraffic accident,V262,SpecV2021SR40
DABB619532AABA89,Motorcycle rider injured in collision with other nonmotor vehicle: Person injured while boarding or alighting,V263,SpecV2021SR40
B5182558097BD0D0,Motorcycle rider injured in collision with other nonmotor vehicle: Driver injured in traffic accident,V264,SpecV2021SR40
A1E9E1BD7F47CE26,Motorcycle rider injured in collision with other nonmotor vehicle: Passenger injured in traffic accident,V265,SpecV2021SR40
D46C3C1D18CE02A0,Motorcycle rider injured in collision with other nonmotor vehicle: Unspecified motorcycle rider injured in traffic accident,V269,SpecV2021SR40
796C3ADCF30AB9FF,Motorcycle rider injured in collision with fixed or stationary object,V27,SpecV2021SR40
AE2542C446D7E145,Motorcycle rider injured in collision with fixed or stationary object: Driver injured in nontraffic accident,V270,SpecV2021SR40
3FEEB08DEB05D4F8,Motorcycle rider injured in collision with fixed or stationary object: Passenger injured in nontraffic accident,V271,SpecV2021SR40
41A25DFBD1FF8735,Motorcycle rider injured in collision with fixed or stationary object: Unspecified motorcycle rider injured in nontraffic accident,V272,SpecV2021SR40
F955A714618C7881,Motorcycle rider injured in collision with fixed or stationary object: Person injured while boarding or alighting,V273,SpecV2021SR40
4083C802B576329C,Motorcycle rider injured in collision with fixed or stationary object: Driver injured in traffic accident,V274,SpecV2021SR40
F361A14137FE399E,Motorcycle rider injured in collision with fixed or stationary object: Passenger injured in traffic accident,V275,SpecV2021SR40
970038C6886CA953,Motorcycle rider injured in collision with fixed or stationary object: Unspecified motorcycle rider injured in traffic accident,V279,SpecV2021SR40
A2648FC2E7CEF332,Motorcycle rider injured in noncollision transport accident,V28,SpecV2021SR40
5A1099D089816B3E,Motorcycle rider injured in noncollision transport accident: Driver injured in nontraffic accident,V280,SpecV2021SR40
88E26FA55795A19E,Motorcycle rider injured in noncollision transport accident: Passenger injured in nontraffic accident,V281,SpecV2021SR40
81EC0E4455D2B368,Motorcycle rider injured in noncollision transport accident: Unspecified motorcycle rider injured in nontraffic accident,V282,SpecV2021SR40
3E3737C5A02C0CAA,Motorcycle rider injured in noncollision transport accident: Person injured while boarding or alighting,V283,SpecV2021SR40
6C8E495A8E5E4C64,Motorcycle rider injured in noncollision transport accident: Driver injured in traffic accident,V284,SpecV2021SR40
519C191245294181,Motorcycle rider injured in noncollision transport accident: Passenger injured in traffic accident,V285,SpecV2021SR40
21423459999931EC,Motorcycle rider injured in noncollision transport accident: Unspecified motorcycle rider injured in traffic accident,V289,SpecV2021SR40
58260B4BC340DF70,Motorcycle rider injured in other and unspecified transport accidents,V29,SpecV2021SR40
B36AE547C269031A,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,V290,SpecV2021SR40
ED97AC435E512E57,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,V291,SpecV2021SR40
F004E63130E94582,Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in nontraffic accident,V292,SpecV2021SR40
D1206F19C82A0D24,Motorcycle rider [any] injured in unspecified nontraffic accident,V293,SpecV2021SR40
B699CA019CA67775,Driver injured in collision with other and unspecified motor vehicles in traffic accident,V294,SpecV2021SR40
906319079056AA46,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,V295,SpecV2021SR40
FBA014B12338F1D5,Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident,V296,SpecV2021SR40
645D91D24C740F14,Motorcycle rider [any] injured in other specified transport accidents,V298,SpecV2021SR40
7781709961699C63,Motorcycle rider [any] injured in unspecified traffic accident,V299,SpecV2021SR40
FD0C009C0FDE78D2,Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal,V30,SpecV2021SR40
72C13597C84A6DE7,Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal: Driver injured in nontraffic accident,V300,SpecV2021SR40
F9E13B4318BF851A,Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal: Passenger injured in nontraffic accident,V301,SpecV2021SR40
F4FD3FAB2AECC0B6,Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal: Person on outside of vehicle injured in nontraffic accident,V302,SpecV2021SR40
B66E85378FC72B4C,Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal: Unspecified occupant of three-wheeled motor vehicle injured in nontraffic accident,V303,SpecV2021SR40
D9C31473AC9F73BC,Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal: Person injured while boarding or alighting,V304,SpecV2021SR40
E3D49C90D71986C7,Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal: Driver injured in traffic accident,V305,SpecV2021SR40
F3735B028ADEDDC1,Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal: Passenger injured in traffic accident,V306,SpecV2021SR40
20D81A592C3B72E8,Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal: Person on outside of vehicle injured in traffic accident,V307,SpecV2021SR40
71ADA143B96090BE,Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal: Unspecified occupant of three-wheeled motor vehicle injured in traffic accident,V309,SpecV2021SR40
63B31FE05007F314,Occupant of three-wheeled motor vehicle injured in collision with pedal cycle,V31,SpecV2021SR40
35FE7381E9E4E944,Occupant of three-wheeled motor vehicle injured in collision with pedal cycle: Driver injured in nontraffic accident,V310,SpecV2021SR40
91FE55227EF86FDE,Occupant of three-wheeled motor vehicle injured in collision with pedal cycle: Passenger injured in nontraffic accident,V311,SpecV2021SR40
9EC9C20664B87552,Occupant of three-wheeled motor vehicle injured in collision with pedal cycle: Person on outside of vehicle injured in nontraffic accident,V312,SpecV2021SR40
