id,label,code,chapter_no,chapter_range,chapter_name,subchapter_code,subchapter_name,ncd_cd_injuries,ill_defined
a69cdeb4-4506-485e-8339-bab778603744,Metastatic lower alveolar teratoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
89b8ab59-381f-4454-ac23-177c45900186,Metastatic lower alveoli adenoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
e3582c00-43ce-4410-b376-b75cbe0d5334,Metastatic lower alveoli carcinoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
b7d26fcf-5aaa-41ff-93db-7101ae4c55b4,Metastatic lower alveoli melanoma,C439,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
8cf4c3c1-67e5-4f2b-b258-0d39a40f43d2,Metastatic lower alveoli mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
67acbb39-fc31-4ddd-8b25-f1f15ba60738,Metastatic lower alveoli mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
ee12dec7-1ca6-4ad6-81fb-ee49647dfbf4,Metastatic lower alveoli mucosa adenoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
d96c59f6-22d2-4d22-81a2-029b7e925d3d,Metastatic lower alveoli mucosa carcinoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
c83c1d6b-c77f-4aae-9dab-5dc1eca71908,Metastatic lower alveoli mucosa melanoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
58838eff-b1cd-4160-87b5-6c0839f79f67,Metastatic lower alveoli mucosa mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
4ba30ca9-3fb2-4b59-8cb9-5faf31ca6045,Metastatic lower alveoli mucosa mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
02553a87-4842-46bf-8438-1c8e645813a3,Metastatic lower alveoli mucosa teratoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
e5951e3b-e8d4-4c0d-8bb3-70e64213efeb,Metastatic lower alveoli ridge adenoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
03a02c63-4196-4cde-952e-465e25f1f197,Metastatic lower alveoli ridge carcinoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
663c4039-fdcc-42e2-9b98-22a92f360ed5,Metastatic lower alveoli ridge ewings sarcoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
4085fafd-767b-4e56-a81e-0e0e0690d39e,Metastatic lower alveoli ridge melanoma,C439,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
3ded8478-84fc-46ce-85b8-5dae9b3ca52f,Metastatic lower alveoli ridge mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
23446340-7f2f-4ae1-82b9-a3fe66b7e96c,Metastatic lower alveoli ridge mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
24261e0f-eaef-4bbe-bb74-3dad01b0c20b,Metastatic lower alveoli ridge mucosa adenoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
80bfb647-a4b3-48c8-8754-78e0e38c27ad,Metastatic lower alveoli ridge mucosa carcinoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
24a15687-4861-4644-9de5-e8a53a76ee93,Metastatic lower alveoli ridge mucosa melanoma,C439,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
f9f2d6a0-a382-4022-b5c8-d352b5893e8c,Metastatic lower alveoli ridge mucosa mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
0f2c7bf0-cf8d-4281-8508-5ce6006a2e52,Metastatic lower alveoli ridge mucosa mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
60ed120b-954a-4c6b-8208-dba52e8c61be,Metastatic lower alveoli ridge mucosa teratoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
ed0f8877-5e73-4fc4-bccd-e05b5bab7101,Metastatic lower alveoli ridge osteosarcoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
cbc45e5c-e382-4b31-9682-0af6093e386c,Metastatic lower alveoli ridge teratoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
d20d784a-f02e-45ad-9734-e4221c530528,Metastatic lower alveoli teratoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
c5072a3b-0749-4493-94ae-3ee6f07dc08a,Metastatic lower alveolus adenoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
689a61b4-2d9d-40dc-90c0-bc63e7956c7d,Metastatic lower alveolus carcinoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
7b055951-8e9c-4972-9d58-aed279a71f31,Metastatic lower alveolus melanoma,C439,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
6c548036-1bc0-4832-bbb7-9748dcd41495,Metastatic lower alveolus mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
cb1060b8-b91f-4a24-999b-17b23d819bdc,Metastatic lower alveolus mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
c4bee99b-6188-4c3b-abbf-e4b55742cff8,Metastatic lower alveolus mucosa adenoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
aac2b5fb-2f30-44e0-9d8a-23d73a730630,Metastatic lower alveolus mucosa carcinoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
327845a1-3ba9-4532-aaf6-b226ee56a722,Metastatic lower alveolus mucosa melanoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
948bdf61-0b4c-4369-9807-55c8388ab68e,Metastatic lower alveolus mucosa mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
b4641b06-b6a4-489e-8e1a-5b8dcc82a23c,Metastatic lower alveolus mucosa mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
8ce1d58c-afa0-46db-9847-ff653e7c922d,Metastatic lower alveolus mucosa teratoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
dfe43700-2497-48ad-b6b6-838fd4fae114,Metastatic lower alveolus ridge adenoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
897b5224-e29a-4745-ac56-b9c66d4becd6,Metastatic lower alveolus ridge carcinoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
66aa5972-a3b1-4540-9ded-9543388781d3,Metastatic lower alveolus ridge ewings sarcoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
5f041e65-a80d-4d29-8a4f-e82935357095,Metastatic lower alveolus ridge melanoma,C439,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
38707426-b66d-4fe6-babd-3268522b669b,Metastatic lower alveolus ridge mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
45938de6-4223-4172-b79d-f9cff7869074,Metastatic lower alveolus ridge mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
96037dec-d8de-4bdf-a52d-7d3323ba0cfc,Metastatic lower alveolus ridge mucosa adenoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
3fd58cd9-68e0-4972-8fbb-0f76584879c5,Metastatic lower alveolus ridge mucosa carcinoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
6c6c7e9c-1731-46b7-9b9c-e4a0b473c5c5,Metastatic lower alveolus ridge mucosa melanoma,C439,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
c1a97e8a-8317-42ca-b6c8-61ed9075de20,Metastatic lower alveolus ridge mucosa mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
fec213f5-2f23-4055-af7c-293eccd3913f,Metastatic lower alveolus ridge mucosa mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
20b39734-d903-4d1f-94f6-02da7d30af1d,Metastatic lower alveolus ridge mucosa teratoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
35c56ea8-6fea-48b1-af56-28763802d33c,Metastatic lower alveolus ridge osteosarcoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
7e2a5c27-fc06-4a25-8797-4d94aeda9a9e,Metastatic lower alveolus ridge teratoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
86ac431a-cc90-468f-9774-777fddcc9770,Metastatic lower alveolus teratoma,C411,II,C00-D48,Neoplasms,C40-C41,Malignant neoplasms of bone and articular cartilage,Noncommunicable diseases,No
0607a46c-32ab-445f-a807-b34b8892d6ba,Metastatic lower extremity adenoma,C765,II,C00-D48,Neoplasms,C76-C80,"Malignant neoplasms of ill-defined, secondary and unspecified sites",Noncommunicable diseases,No
a2a6d68b-bdaf-4486-b3e8-455b99a45fe3,Metastatic lower extremity angioma,C492,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
1dbfdba2-2dff-4b77-a836-b34fec784ab5,Metastatic lower extremity angiosarcoma,C492,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
15482fd8-47e9-4141-9606-38abd2371674,Metastatic lower extremity carcinoma,C765,II,C00-D48,Neoplasms,C76-C80,"Malignant neoplasms of ill-defined, secondary and unspecified sites",Noncommunicable diseases,No
2c8cd357-6c89-4f8b-83e1-9c0341552663,Metastatic lower extremity fibrosarcoma,C492,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
ba04665c-a417-4263-b2ed-c11c2272cba6,Metastatic lower extremity liposarcoma,C492,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
6abd2629-5064-46fe-ae56-ac1d80f1dd91,Metastatic lower extremity melanoma,C437,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
b64bd99e-8b56-4f07-94ac-c069d1417a61,Metastatic lower extremity mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
0f1d1de9-7e06-4f18-a7d7-51bc31bea9f2,Metastatic lower extremity mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
c453cc8b-14e7-4b65-a8ac-4056a416ce57,Metastatic lower extremity myxoliposarcoma,C492,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
0cf31d36-4279-4ae4-a7fc-2149859ec5c4,Metastatic lower extremity neurilemmoma,C472,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
b5b27420-e822-47f3-b08d-e57c842e5099,Metastatic lower extremity neurilemmosarcoma,C472,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
208f1b08-6c1c-4106-8356-11b2d003b2f8,Metastatic lower extremity sarcoma,C492,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
93be0897-89be-490f-9c2b-d4a4b3de41b2,Metastatic lower extremity schwannoma,C472,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
ec6deeef-1a18-4d54-82c0-6b60735a64a1,Metastatic lower extremity teratoma,C765,II,C00-D48,Neoplasms,C76-C80,"Malignant neoplasms of ill-defined, secondary and unspecified sites",Noncommunicable diseases,No
aa2f0c4d-19a8-4d0e-a57a-c9bed0885d37,Metastatic lower eyelid adenoma,C441,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
79b5f183-29c5-4b16-af41-88364247c0f3,Metastatic lower eyelid angioma,C490,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
f39316c4-2905-4381-9311-7f93576fd6a4,Metastatic lower eyelid angiosarcoma,C490,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
99745080-e3c7-48b8-9da0-bcec470698e9,Metastatic lower eyelid basal cells carcinoma,C441,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
6e9c4809-ae0a-4044-90fa-a37763246a98,Metastatic lower eyelid basal cells epithelioma,C441,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
50622e8e-cd75-4873-9675-86c42fb19bf5,Metastatic lower eyelid carcinoma,C441,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
20c4e565-de84-4a70-9e07-9e72829cb1d7,Metastatic lower eyelid dermatofibroma,C441,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
03995756-4561-4d9b-b6e1-5f34a6baf603,Metastatic lower eyelid dermatofibrosarcoma,C441,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
37eb5f08-ca51-40b8-9c80-3d0c899511d5,Metastatic lower eyelid epithelioma,C441,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
db41a066-eddb-42d2-acff-a1a09faf2039,Metastatic lower eyelid fibrosarcoma,C490,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
c556ece3-78bc-48f0-a4b7-ecf9f6ab99e4,Metastatic lower eyelid histiocytoma,C441,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
04ec1239-4cb8-4c53-bab5-dc92b621626c,Metastatic lower eyelid kaposi sarcoma,C467,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
dc6a1bb7-825c-4f06-9f64-96372bd8419e,Metastatic lower eyelid liposarcoma,C490,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
56c2d452-c218-4454-9350-553211ab2cbc,Metastatic lower eyelid melanoma,C431,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
24eb5882-212e-48b0-af30-e9d65a896b50,Metastatic lower eyelid mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
5771dcb7-962a-4fef-be10-1b08ae6f87a5,Metastatic lower eyelid mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
6e2aaee7-7473-4141-8196-a3f6d54dbc33,Metastatic lower eyelid myxoliposarcoma,C490,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
03b861e6-7df0-468b-aa70-efb30d65102d,Metastatic lower eyelid neurilemmoma,C470,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
bc1ac445-8d3c-4ae6-9ec9-c483430e1031,Metastatic lower eyelid neurilemmosarcoma,C470,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
78f703d2-de53-4332-b52c-e6775eee3f5a,Metastatic lower eyelid sarcoma,C490,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
8d3d5467-5149-4568-aab3-7c658c74446e,Metastatic lower eyelid schwannoma,C470,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
62de21ce-a5b3-4019-a4b2-1792faf9199e,Metastatic lower eyelid teratoma,C441,II,C00-D48,Neoplasms,C43-C44,Melanoma and other malignant neoplasms of skin,Noncommunicable diseases,No
bad98406-f8ea-46f4-b325-b1956365c9e5,Metastatic lower gingiva adenoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
8809fb41-255b-4d4d-8037-73423e2146e1,Metastatic lower gingiva angioma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
45c4e505-f3f9-4faf-b392-a7c9d9cbe541,Metastatic lower gingiva angiosarcoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
82da233f-1fd5-4d8a-b7e7-fb6ea0452199,Metastatic lower gingiva carcinoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
90b8d118-afd1-4591-9c2f-d5fdb3a48862,Metastatic lower gingiva fibrosarcoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
0b88d53c-6a7f-4802-bd88-3303bf63dc5d,Metastatic lower gingiva liposarcoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
5ec05b26-7589-4f75-ad1e-57c5ae74f175,Metastatic lower gingiva melanoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
e0545ee6-1716-4e7b-ba49-179b7e4892a0,Metastatic lower gingiva mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
210afd5f-bdf3-4249-a8b0-e858f27d8b20,Metastatic lower gingiva mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
ef61c735-8bc6-41c9-94c8-243bfdad02c4,Metastatic lower gingiva myxoliposarcoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
8372e3f0-db96-4fe4-ad2f-038b5142d2ce,Metastatic lower gingiva neurilemmoma,C470,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
269fe107-e63a-45c4-941a-c9e4cf454ba2,Metastatic lower gingiva neurilemmosarcoma,C470,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
9339e0a8-8341-4ebb-8439-d5f4066c1a19,Metastatic lower gingiva sarcoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
73ba457b-6a3a-4af5-8e1a-c5467898f3ed,Metastatic lower gingiva schwannoma,C470,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
629ee1cd-90f4-4f28-a0d5-a2a945f7c2c0,Metastatic lower gingiva teratoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
5cc1770f-e61b-4cf5-9714-7b79b5c72355,Metastatic lower gingival adenoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
d21f67e0-4bde-4650-9720-31c284697dd3,Metastatic lower gingival angioma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
a85ad1d1-31c8-40e7-875c-62bb5f4cd640,Metastatic lower gingival angiosarcoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
37f1d4d8-edac-4fc0-85d3-8483ea59f0d8,Metastatic lower gingival carcinoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
72c5e372-913a-45cc-bfdc-50349233df3b,Metastatic lower gingival fibrosarcoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
4fa048c0-bc53-4ed1-ac1d-6cc44dfb8a3d,Metastatic lower gingival liposarcoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
621ab2bf-1ecf-4298-918f-5f99964163f7,Metastatic lower gingival melanoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
eb9d697a-cfca-4963-a97b-26d8965f555e,Metastatic lower gingival mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
f9bb1e4f-5f45-44a7-85bc-b9a9b6df1c58,Metastatic lower gingival mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
31c33a6e-7818-4b68-bb3d-3f3a4437f493,Metastatic lower gingival myxoliposarcoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
4fd6f475-522e-4444-9cbf-25f92fcec638,Metastatic lower gingival neurilemmoma,C470,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
44f8150c-a7d3-48b8-8564-c728e07330ed,Metastatic lower gingival neurilemmosarcoma,C470,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
d0a5efbd-ae6f-4d9c-b94c-619d4c27041f,Metastatic lower gingival sarcoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
dce45c7f-7fd8-42d5-a8df-3d96d49ac3ac,Metastatic lower gingival schwannoma,C470,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
c06bf616-400f-4667-ab58-07cc5af1382c,Metastatic lower gingival teratoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
0fcf38c1-5bf2-4a35-bd1a-0d9b77256d8d,Metastatic lower gum adenoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
c1fff224-7eb5-4f7d-9e76-efe5eb6bbe59,Metastatic lower gum angioma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
bc130d94-ec75-4b19-9ec3-74424e5d2416,Metastatic lower gum angiosarcoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
578ea53c-4f53-4067-8e25-93f5e07d40a6,Metastatic lower gum carcinoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
cfd84bab-2d09-4870-b48a-e28de35c0b8d,Metastatic lower gum fibrosarcoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
951b939e-c7ff-4575-9b10-5ad24626c034,Metastatic lower gum liposarcoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
ab8c884f-6911-4d73-a3fa-e6ea72606e3d,Metastatic lower gum melanoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
f15957eb-9782-4290-8078-7b5320484598,Metastatic lower gum mesoepithelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
dbfbb33c-37b5-4afe-a158-4daaa043dc52,Metastatic lower gum mesothelioma,C459,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
0c60d770-ee68-49cb-9722-b32b04371eaa,Metastatic lower gum myxoliposarcoma,C031,II,C00-D48,Neoplasms,C00-C14,"Malignant neoplasms of lip, oral cavity and pharynx",Noncommunicable diseases,No
ff3b9f5c-9b85-40da-a589-851f302959c4,Metastatic lower gum neurilemmoma,C470,II,C00-D48,Neoplasms,C45-C49,Malignant neoplasms of mesothelial and soft tissue,Noncommunicable diseases,No
